Alaarv--Alaarv--Alauda-arvensis-135826-R7_bruite.wav;3686;13;1205
Alaarv--Alaarv--Alauda-arvensis-135826-R8.wav;1959;42;4651
Alaarv--Alaarv--Alauda-arvensis-135826-R8_bruite.wav;0;10;4306
Alaarv--Alaarv--Alauda-arvensis-135826-R9.wav;3166;10;1033
Alaarv--Alaarv--Alauda-arvensis-137848-R1.wav;2491;18;1378
Alaarv--Alaarv--Alauda-arvensis-137848-R1.wav;4544;26;3789
Alaarv--Alaarv--Alauda-arvensis-137848-R1_bruite20-50.wav;547;15;5340
Alaarv--Alaarv--Alauda-arvensis-137848-R1_bruite20-50.wav;1370;11;4651
Alaarv--Alaarv--Alauda-arvensis-137848-R2.wav;3439;134;7751
Alaarv--Alaarv--Alauda-arvensis-137848-R2_bruite20-50.wav;1219;21;8441
Alaarv--Alaarv--Alauda-arvensis-137848-R3.wav;840;12;3617
Alaarv--Alaarv--Alauda-arvensis-137848-R5_bruite20-50.wav;285;11;172
Alaarv--Alaarv--Alauda-arvensis-137848-R5_bruite20-50.wav;93;23;172
Alaarv--Alaarv--Alauda-arvensis-137848-R6_bruite20-50.wav;4132;28;3273
Alaarv--Alaarv--Alauda-arvensis-137848-R7_bruite20-50.wav;3527;29;3273
Alaarv--Alaarv--Alauda-arvensis-137848-R7_bruite20-50.wav;3565;12;3273
Alaarv--Alaarv--Alauda-arvensis-137848-R8.wav;2647;10;172
Alaarv--Alaarv--Alauda-arvensis-137848-R8.wav;2663;9;3445
Alaarv--Alaarv--Alauda-arvensis-137848-R9.wav;1037;21;3962
Alaarv--Alaarv--Alauda-arvensis-139781-R1.wav;4261;29;172
Alaarv--Alaarv--Alauda-arvensis-139781-R1.wav;4571;19;172
Alaarv--Alaarv--Alauda-arvensis-139781-R10.wav;4588;19;2583
Alaarv--Alaarv--Alauda-arvensis-139781-R10.wav;4652;18;2928
Alaarv--Alaarv--Alauda-arvensis-139781-R11.wav;3558;24;5167
Alaarv--Alaarv--Alauda-arvensis-139781-R12_bruite20-50.wav;3160;26;3617
Alaarv--Alaarv--Alauda-arvensis-139781-R13.wav;2935;98;3445
Alaarv--Alaarv--Alauda-arvensis-139781-R13_bruite20-50.wav;2230;10;4134
Alaarv--Alaarv--Alauda-arvensis-139781-R14.wav;1732;22;2239
Alaarv--Alaarv--Alauda-arvensis-139781-R1_bruite20-50.wav;4249;23;3617
Alaarv--Alaarv--Alauda-arvensis-139781-R1_bruite20-50.wav;4278;14;3617
Alaarv--Alaarv--Alauda-arvensis-139781-R2_bruite20-50.wav;624;10;3445
Alaarv--Alaarv--Alauda-arvensis-139781-R3.wav;1963;68;3273
Alaarv--Alaarv--Alauda-arvensis-139781-R3_bruite20-50.wav;1725;9;3100
Alaarv--Alaarv--Alauda-arvensis-139781-R3_bruite20-50.wav;461;58;3789
Alaarv--Alaarv--Alauda-arvensis-139781-R4.wav;542;27;172
Alaarv--Alaarv--Alauda-arvensis-139781-R4_bruite20-50.wav;1367;13;3273
Alaarv--Alaarv--Alauda-arvensis-139781-R5.wav;285;23;172
Alaarv--Alaarv--Alauda-arvensis-139781-R5_bruite20-50.wav;1126;13;3445
Alaarv--Alaarv--Alauda-arvensis-139781-R6.wav;2127;23;9819
Alaarv--Alaarv--Alauda-arvensis-139781-R6_bruite20-50.wav;2118;33;4651
Alaarv--Alaarv--Alauda-arvensis-139781-R7.wav;3724;84;5167
Alaarv--Alaarv--Alauda-arvensis-139781-R8.wav;487;34;172
Alaarv--Alaarv--Alauda-arvensis-139781-R9_bruite20-50.wav;2819;24;3273
Alaarv--Alaarv--Alauda-arvensis-142148-R2_bruite.wav;4387;17;3789
Alaarv--Alaarv--Alauda-arvensis-142148-R3_bruite.wav;927;23;4478
Alaarv--Alaarv--Alauda-arvensis-142148-R4.wav;707;14;6029
Alaarv--Alaarv--Alauda-arvensis-142148-R4_bruite.wav;1817;36;4134
Alaarv--Alaarv--Alauda-arvensis-142148-R4_bruite.wav;1919;18;4306
Alaarv--Alaarv--Alauda-arvensis-142148-R5.wav;3085;37;7751
Alaarv--Alaarv--Alauda-arvensis-142148-R5_bruite.wav;1187;37;4478
Alaarv--Alaarv--Alauda-arvensis-142148-R5_bruite.wav;1233;64;4651
Alaarv--Alaarv--Alauda-arvensis-142148-R6.wav;208;37;3100
Alaarv--Alaarv--Alauda-arvensis-142148-R6.wav;84;95;5857
Alaarv--Alaarv--Alauda-arvensis-142148-R7_bruite.wav;23;101;3962
Alaarv--Alaarv--Alauda-arvensis-142422-R1_bruite.wav;3228;13;4134
Alaarv--Alaarv--Alauda-arvensis-142422-R2.wav;2958;62;3789
Alaarv--Alaarv--Alauda-arvensis-142422-R4.wav;2589;12;2067
Alaarv--Alaarv--Alauda-arvensis-142422-R5.wav;3623;56;4306
Alaarv--Alaarv--Alauda-arvensis-142422-R6.wav;721;13;4478
Alaarv--Alaarv--Alauda-arvensis-142422-R6_bruite.wav;4318;13;4134
Alaarv--Alaarv--Alauda-arvensis-142438-R10.wav;1400;9;172
Alaarv--Alaarv--Alauda-arvensis-142438-R10_bruite20-50.wav;1385;9;4651
Alaarv--Alaarv--Alauda-arvensis-142438-R11_bruite20-50.wav;1007;14;2928
Alaarv--Alaarv--Alauda-arvensis-142438-R12.wav;1342;227;6029
Alaarv--Alaarv--Alauda-arvensis-142438-R12.wav;1433;10;9474
Alaarv--Alaarv--Alauda-arvensis-142438-R12_bruite20-50.wav;4466;10;172
Alaarv--Alaarv--Alauda-arvensis-142438-R13_bruite20-50.wav;1685;18;3100
Alaarv--Alaarv--Alauda-arvensis-142438-R13_bruite20-50.wav;1954;12;861
Alaarv--Alaarv--Alauda-arvensis-142438-R1_bruite20-50.wav;4604;54;3617
Alaarv--Alaarv--Alauda-arvensis-142438-R2.wav;2097;30;3273
Alaarv--Alaarv--Alauda-arvensis-142438-R2_bruite20-50.wav;506;54;3962
Alaarv--Alaarv--Alauda-arvensis-142438-R3_bruite20-50.wav;661;15;2756
Alaarv--Alaarv--Alauda-arvensis-142438-R3_bruite20-50.wav;707;18;3100
Alaarv--Alaarv--Alauda-arvensis-142438-R5.wav;1145;12;3445
Alaarv--Alaarv--Alauda-arvensis-142438-R5_bruite20-50.wav;1407;18;172
Alaarv--Alaarv--Alauda-arvensis-142438-R6.wav;1372;230;172
Alaarv--Alaarv--Alauda-arvensis-142438-R6.wav;1617;16;172
Alaarv--Alaarv--Alauda-arvensis-142438-R6_bruite20-50.wav;1556;54;172
Alaarv--Alaarv--Alauda-arvensis-142438-R6_bruite20-50.wav;1775;24;2411
Alaarv--Alaarv--Alauda-arvensis-142438-R7_bruite20-50.wav;1318;31;4134
Alaarv--Alaarv--Alauda-arvensis-142438-R7_bruite20-50.wav;2387;50;4134
Alaarv--Alaarv--Alauda-arvensis-142438-R8.wav;937;19;7924
Alaarv--Alaarv--Alauda-arvensis-142438-R9.wav;3494;100;5340
Alaarv--Alaarv--Alauda-arvensis-142438-R9_bruite20-50.wav;3242;12;4134
Alaarv--Alaarv--Alauda-arvensis-142438-R9_bruite20-50.wav;3681;28;172
Alaarv--Alaarv--Alauda-arvensis-142519-R1_bruite.wav;4395;37;4306
Alaarv--Alaarv--Alauda-arvensis-142519-R2.wav;3427;18;861
Alaarv--Alaarv--Alauda-arvensis-142519-R2_bruite.wav;3417;26;3789
Alaarv--Alaarv--Alauda-arvensis-142519-R2_bruite.wav;3452;33;3445
Alaarv--Alaarv--Alauda-arvensis-142519-R3.wav;1182;14;861
Alaarv--Alaarv--Alauda-arvensis-142519-R4.wav;1750;44;9302
Alaarv--Alaarv--Alauda-arvensis-142693-R1.wav;739;19;8441
Alaarv--Alaarv--Alauda-arvensis-142693-R1.wav;774;10;6029
Alaarv--Alaarv--Alauda-arvensis-142693-R10_bruite.wav;1465;32;3100
Alaarv--Alaarv--Alauda-arvensis-142693-R10_bruite.wav;2141;48;4823
Alaarv--Alaarv--Alauda-arvensis-142693-R1_bruite.wav;2704;36;3445
Alaarv--Alaarv--Alauda-arvensis-142693-R2_bruite.wav;4225;23;3445
Alaarv--Alaarv--Alauda-arvensis-142693-R4_bruite.wav;2877;9;3789
Alaarv--Alaarv--Alauda-arvensis-142693-R5.wav;1039;13;7235
Alaarv--Alaarv--Alauda-arvensis-142693-R5_bruite.wav;2817;42;4651
Alaarv--Alaarv--Alauda-arvensis-142693-R6_bruite.wav;727;44;5340
Alaarv--Alaarv--Alauda-arvensis-142693-R7.wav;534;12;8268
Alaarv--Alaarv--Alauda-arvensis-142693-R7.wav;304;134;3617
Alaarv--Alaarv--Alauda-arvensis-142693-R7_bruite.wav;3790;13;3273
Alaarv--Alaarv--Alauda-arvensis-142693-R8.wav;894;150;5340
Alaarv--Alaarv--Alauda-arvensis-142693-R8.wav;2609;13;6890
Alaarv--Alaarv--Alauda-arvensis-142693-R8_bruite.wav;1308;11;3789
Alaarv--Alaarv--Alauda-arvensis-142693-R8_bruite.wav;743;21;3617
Alaarv--Alaarv--Alauda-arvensis-143098-R1.wav;2563;12;4306
Alaarv--Alaarv--Alauda-arvensis-143098-R1_bruite20-50.wav;557;30;1205
Alaarv--Alaarv--Alauda-arvensis-143098-R1_bruite20-50.wav;559;28;8785
Alaarv--Alaarv--Alauda-arvensis-143098-R2.wav;1601;260;5340
Alaarv--Alaarv--Alauda-arvensis-143098-R3_bruite20-50.wav;1786;87;4823
Alaarv--Alaarv--Alauda-arvensis-143098-R5.wav;79;12;7062
Alaarv--Alaarv--Alauda-arvensis-143098-R5_bruite20-50.wav;102;14;2756
Alaarv--Alaarv--Alauda-arvensis-143098-R6.wav;253;182;5167
Alaarv--Alaarv--Alauda-arvensis-143098-R7_bruite20-50.wav;1631;45;8441
Alaarv--Alaarv--Alauda-arvensis-143098-R8_bruite20-50.wav;2282;9;2239
Alaarv--Alaarv--Alauda-arvensis-152695-R1.wav;2414;11;172
Alaarv--Alaarv--Alauda-arvensis-152695-R2.wav;2945;20;5857
Alaarv--Alaarv--Alauda-arvensis-152695-R2.wav;2954;20;172
Alaarv--Alaarv--Alauda-arvensis-152695-R2_bruite.wav;2192;52;172
Alaarv--Alaarv--Alauda-arvensis-152695-R3.wav;1870;48;8268
Alaarv--Alaarv--Alauda-arvensis-152695-R3_bruite.wav;4003;15;4995
Alaarv--Alaarv--Alauda-arvensis-152695-R3_bruite.wav;314;42;5340
Alaarv--Alaarv--Alauda-arvensis-152695-R5.wav;841;46;6718
Alaarv--Alaarv--Alauda-arvensis-152695-R5_bruite.wav;1084;22;172
Alaarv--Alaarv--Alauda-arvensis-155631-R1.wav;1149;31;7751
Alaarv--Alaarv--Alauda-arvensis-155631-R1_bruite20-50.wav;417;10;172
Alaarv--Alaarv--Alauda-arvensis-155631-R1_bruite20-50.wav;63;37;7924
Alaarv--Alaarv--Alauda-arvensis-155631-R2_bruite20-50.wav;712;31;8441
Alaarv--Alaarv--Alauda-arvensis-155631-R3_bruite20-50.wav;801;17;2067
Alaarv--Alaarv--Alauda-arvensis-155631-R3_bruite20-50.wav;2683;207;4651
Alaarv--Alaarv--Alauda-arvensis-155631-R4_bruite20-50.wav;3519;211;4478
Alaarv--Alaarv--Alauda-arvensis-155631-R4_bruite20-50.wav;3827;29;4478
Alaarv--Alaarv--Alauda-arvensis-155631-R6_bruite20-50.wav;3290;26;3789
Alaarv--Alaarv--Alauda-arvensis-155631-R6_bruite20-50.wav;4027;81;4651
Alaarv--Alaarv--Alauda-arvensis-155631-R7.wav;2680;21;5512
Alaarv--Alaarv--Alauda-arvensis-155631-R9.wav;204;148;3445
Alaarv--Alaarv--Alauda-arvensis-155631-R9_bruite20-50.wav;234;23;3445
Alaarv--Alaarv--Alauda-arvensis-156849-R1_bruite.wav;3330;11;4134
Alaarv--Alaarv--Alauda-arvensis-156849-R1_bruite.wav;3416;13;4306
Alaarv--Alaarv--Alauda-arvensis-156849-R3.wav;3123;28;9646
Alaarv--Alaarv--Alauda-arvensis-156849-R3_bruite.wav;3831;37;3789
Alaarv--Alaarv--Alauda-arvensis-156849-R4.wav;3640;56;3962
Alaarv--Alaarv--Alauda-arvensis-156851-R1.wav;495;14;4306
Alaarv--Alaarv--Alauda-arvensis-157593-R1.wav;3360;63;2583
Alaarv--Alaarv--Alauda-arvensis-157593-R1_bruite.wav;3361;26;2583
Alaarv--Alaarv--Alauda-arvensis-157593-R1_bruite.wav;3833;105;4823
Alaarv--Alaarv--Alauda-arvensis-157593-R2.wav;2054;55;2583
Alaarv--Alaarv--Alauda-arvensis-157593-R2.wav;3765;10;4478
Alaarv--Alaarv--Alauda-arvensis-157593-R3_bruite.wav;0;64;4651
Alaarv--Alaarv--Alauda-arvensis-157593-R3_bruite.wav;243;9;3445
Alaarv--Alaarv--Alauda-arvensis-167708-R3_bruite20-50.wav;2719;9;172
Alaarv--Alaarv--Alauda-arvensis-167708-R3_bruite20-50.wav;3025;28;172
Alaarv--Alaarv--Alauda-arvensis-167708-R4.wav;1844;21;3273
Alaarv--Alaarv--Alauda-arvensis-167708-R5.wav;2599;11;172
Alaarv--Alaarv--Alauda-arvensis-167708-R5_bruite20-50.wav;3004;14;172
Alaarv--Alaarv--Alauda-arvensis-167708-R6.wav;595;9;172
Alaarv--Alaarv--Alauda-arvensis-167708-R6.wav;1018;10;172
Alaarv--Alaarv--Alauda-arvensis-167708-R7.wav;1729;39;3789
Alaarv--Alaarv--Alauda-arvensis-169009-R10.wav;1391;37;3445
Alaarv--Alaarv--Alauda-arvensis-169009-R11.wav;1335;105;3617
Alaarv--Alaarv--Alauda-arvensis-169009-R11_bruite.wav;3542;35;172
Alaarv--Alaarv--Alauda-arvensis-169009-R13_bruite.wav;1967;28;172
Alaarv--Alaarv--Alauda-arvensis-169009-R2.wav;883;149;3789
Alaarv--Alaarv--Alauda-arvensis-169009-R2.wav;938;19;172
Alaarv--Alaarv--Alauda-arvensis-169009-R3.wav;182;31;172
Alaarv--Alaarv--Alauda-arvensis-169009-R3_bruite.wav;4489;27;5167
Alaarv--Alaarv--Alauda-arvensis-169009-R4.wav;140;15;4478
Alaarv--Alaarv--Alauda-arvensis-169009-R4_bruite.wav;610;11;2756
Alaarv--Alaarv--Alauda-arvensis-169009-R5.wav;1310;39;172
Alaarv--Alaarv--Alauda-arvensis-169009-R5_bruite.wav;3372;28;6029
Alaarv--Alaarv--Alauda-arvensis-169009-R5_bruite.wav;3461;65;3273
Alaarv--Alaarv--Alauda-arvensis-169009-R6.wav;1520;29;172
Alaarv--Alaarv--Alauda-arvensis-169009-R7.wav;1488;20;172
Alaarv--Alaarv--Alauda-arvensis-169009-R7_bruite.wav;4062;22;4306
Alaarv--Alaarv--Alauda-arvensis-169009-R8_bruite.wav;4784;9;4134
Alaarv--Alaarv--Alauda-arvensis-169009-R8_bruite.wav;4797;18;3617
Alaarv--Alaarv--Alauda-arvensis-169009-R9_bruite.wav;3312;14;172
Alaarv--Alaarv--Alauda-arvensis-170930-R4.wav;1311;16;3789
Alaarv--Alaarv--Alauda-arvensis-170930-R4_bruite20-50.wav;4342;14;172
Alaarv--Alaarv--Alauda-arvensis-170930-R6.wav;3879;19;172
Alaarv--Alaarv--Alauda-arvensis-170930-R6_bruite20-50.wav;2038;11;172
Alaarv--Alaarv--Alauda-arvensis-170930-R7.wav;4101;11;4651
Alaarv--Alaarv--Alauda-arvensis-170930-R8.wav;1930;17;172
Alaarv--Alaarv--Alauda-arvensis-170930-R9.wav;3247;14;3617
Alaarv--Alaarv--Alauda-arvensis-170930-R9.wav;3291;76;3962
Alaarv--Alaarv--Alauda-arvensis-170930-R9_bruite20-50.wav;3072;34;5167
Alaarv--Alaarv--Alauda-arvensis-172091-R10.wav;2652;29;172
Alaarv--Alaarv--Alauda-arvensis-172091-R10_bruite20-50.wav;3022;52;3789
Alaarv--Alaarv--Alauda-arvensis-172091-R11_bruite20-50.wav;1357;14;172
Alaarv--Alaarv--Alauda-arvensis-172091-R12_bruite20-50.wav;3448;9;3617
Alaarv--Alaarv--Alauda-arvensis-172091-R13.wav;403;16;4306
Alaarv--Alaarv--Alauda-arvensis-172091-R15.wav;3524;10;3617
Alaarv--Alaarv--Alauda-arvensis-172091-R16_bruite20-50.wav;2210;10;4651
Alaarv--Alaarv--Alauda-arvensis-172091-R16_bruite20-50.wav;2263;15;3789
Alaarv--Alaarv--Alauda-arvensis-172091-R17.wav;888;112;172
Alaarv--Alaarv--Alauda-arvensis-172091-R2_bruite20-50.wav;4549;9;2756
Alaarv--Alaarv--Alauda-arvensis-172091-R3.wav;2940;31;172
Alaarv--Alaarv--Alauda-arvensis-172091-R3_bruite20-50.wav;4154;184;3789
Alaarv--Alaarv--Alauda-arvensis-172091-R4_bruite20-50.wav;3185;11;172
Alaarv--Alaarv--Alauda-arvensis-172091-R5.wav;3305;36;172
Alaarv--Alaarv--Alauda-arvensis-172091-R5_bruite20-50.wav;1974;24;4478
Alaarv--Alaarv--Alauda-arvensis-172091-R6.wav;621;40;172
Alaarv--Alaarv--Alauda-arvensis-172091-R6_bruite20-50.wav;513;22;3789
Alaarv--Alaarv--Alauda-arvensis-172091-R7.wav;3177;125;172
Alaarv--Alaarv--Alauda-arvensis-172091-R7_bruite20-50.wav;1480;35;172
Alaarv--Alaarv--Alauda-arvensis-172091-R8.wav;4392;38;4823
Alaarv--Alaarv--Alauda-arvensis-172091-R8.wav;4559;39;172
Alaarv--Alaarv--Alauda-arvensis-172091-R9.wav;4457;143;172
Alaarv--Alaarv--Alauda-arvensis-172091-R9_bruite20-50.wav;2037;10;2411
Alaarv--Alaarv--Alauda-arvensis-172092-R2_bruite.wav;2861;29;4995
Alaarv--Alaarv--Alauda-arvensis-172092-R4.wav;2766;32;172
Alaarv--Alaarv--Alauda-arvensis-172092-R5.wav;1637;93;172
Alaarv--Alaarv--Alauda-arvensis-172092-R5.wav;1639;17;8441
Alaarv--Alaarv--Alauda-arvensis-172092-R6.wav;436;23;3445
Alaarv--Alaarv--Alauda-arvensis-172093-R2.wav;0;150;4651
Alaarv--Alaarv--Alauda-arvensis-172093-R2_bruite.wav;1393;20;4995
Alaarv--Alaarv--Alauda-arvensis-172093-R3.wav;2522;227;3273
Alaarv--Alaarv--Alauda-arvensis-172357-R1_bruite.wav;3379;10;4478
Alaarv--Alaarv--Alauda-arvensis-172357-R2_bruite.wav;2226;12;1033
Alaarv--Alaarv--Alauda-arvensis-172357-R3.wav;2218;245;172
Alaarv--Alaarv--Alauda-arvensis-172357-R3_bruite.wav;893;30;4306
Alaarv--Alaarv--Alauda-arvensis-172357-R3_bruite.wav;1103;20;4306
Alaarv--Alaarv--Alauda-arvensis-172357-R4.wav;621;31;172
Alaarv--Alaarv--Alauda-arvensis-172358-R1_bruite.wav;2815;23;5684
Alaarv--Alaarv--Alauda-arvensis-172358-R3.wav;860;10;7924
Alaarv--Alaarv--Alauda-arvensis-172358-R3.wav;860;34;5167
Alaarv--Alaarv--Alauda-arvensis-172359-R1.wav;3626;36;172
Alaarv--Alaarv--Alauda-arvensis-172359-R1.wav;3678;34;4478
Alaarv--Alaarv--Alauda-arvensis-172359-R1_bruite20-50.wav;2409;11;3962
Alaarv--Alaarv--Alauda-arvensis-172359-R1_bruite20-50.wav;3865;14;5684
Alaarv--Alaarv--Alauda-arvensis-172359-R2.wav;2336;18;4651
Alaarv--Alaarv--Alauda-arvensis-172359-R3.wav;1527;113;4995
Alaarv--Alaarv--Alauda-arvensis-172359-R3_bruite20-50.wav;1301;68;4823
Alaarv--Alaarv--Alauda-arvensis-172359-R4.wav;3173;10;3445
Alaarv--Alaarv--Alauda-arvensis-172359-R5_bruite20-50.wav;2037;9;4651
Alaarv--Alaarv--Alauda-arvensis-172359-R5_bruite20-50.wav;199;37;3445
Alaarv--Alaarv--Alauda-arvensis-172359-R6.wav;2094;19;4995
Alaarv--Alaarv--Alauda-arvensis-172359-R6.wav;2097;13;689
Alaarv--Alaarv--Alauda-arvensis-172359-R6_bruite20-50.wav;2398;50;4823
Alaarv--Alaarv--Alauda-arvensis-172359-R6_bruite20-50.wav;471;12;3962
Alaarv--Alaarv--Alauda-arvensis-173012-R10.wav;217;172;2583
Alaarv--Alaarv--Alauda-arvensis-173012-R10.wav;2263;112;7407
Alaarv--Alaarv--Alauda-arvensis-173012-R10_bruite.wav;291;20;2928
Alaarv--Alaarv--Alauda-arvensis-173012-R12.wav;3020;92;4823
Alaarv--Alaarv--Alauda-arvensis-173012-R13.wav;1669;13;8785
Alaarv--Alaarv--Alauda-arvensis-173012-R13.wav;1689;23;6718
Alaarv--Alaarv--Alauda-arvensis-173012-R14.wav;1933;23;7751
Alaarv--Alaarv--Alauda-arvensis-173012-R15_bruite.wav;302;20;172
Alaarv--Alaarv--Alauda-arvensis-173012-R17.wav;1437;47;3445
Alaarv--Alaarv--Alauda-arvensis-173012-R17_bruite.wav;4487;31;4478
Alaarv--Alaarv--Alauda-arvensis-173012-R17_bruite.wav;105;10;3617
Alaarv--Alaarv--Alauda-arvensis-173012-R18.wav;1668;9;7235
Alaarv--Alaarv--Alauda-arvensis-173012-R18.wav;1682;11;7751
Alaarv--Alaarv--Alauda-arvensis-173012-R18_bruite.wav;4041;9;4651
Alaarv--Alaarv--Alauda-arvensis-173012-R19.wav;3431;16;689
Alaarv--Alaarv--Alauda-arvensis-173012-R2.wav;7;11;2583
Alaarv--Alaarv--Alauda-arvensis-173012-R2.wav;63;37;2067
Alaarv--Alaarv--Alauda-arvensis-173012-R20.wav;697;12;7235
Alaarv--Alaarv--Alauda-arvensis-173012-R20_bruite.wav;4296;30;4995
Alaarv--Alaarv--Alauda-arvensis-173012-R20_bruite.wav;904;37;5684
Alaarv--Alaarv--Alauda-arvensis-173012-R21.wav;1973;24;2583
